year,Pharynx__false,Rectum__false,Urethra__false,all__false,Pharynx__true,Rectum__true,Urethra__true,all__true
2018,1.7285531370038412,2.176696542893726,0.8536064874093043,3.7772087067861717,0.684931506849315,1.8264840182648403,0.9132420091324202,2.9680365296803655
2019,0.6338797814207651,1.3333333333333333,0.45901639344262296,1.7923497267759563,0.0,0.23529411764705882,0.0,0.23529411764705882
